Unnamed: 0,Date,Open,High,Low,Close,Volume,Year,Sentiment,SPY,Debt_to_Equity_Ratio,Revenue_Growth,operatingCashflow,Free_Cash_Flow,ROE,reportedEPS,PE_Ratio
677,2012-09-10,56.34,57.0299,55.61,55.92,3556100.0,2012,,55.92,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2796.0
678,2012-09-11,55.9,57.37,55.1,57.16,4720000.0,2012,,57.16,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2857.9999999999995
679,2012-09-12,57.5,58.53,56.5601,57.21,3156700.0,2012,,57.21,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2860.5
680,2012-09-13,56.87,58.18,56.09,58.0,3498700.0,2012,,58.0,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2900.0
681,2012-09-14,58.5,61.419,58.3,60.52,4723900.0,2012,,60.52,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,3026.0
682,2012-09-17,58.98,59.0,56.77,57.02,5182700.0,2012,0.0,57.02,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2851.0
683,2012-09-18,57.29,58.32,55.82,56.06,4328300.0,2012,,56.06,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2803.0
684,2012-09-19,56.74,57.9,55.7,57.04,5049800.0,2012,,57.04,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2852.0
685,2012-09-20,56.42,58.79,56.4,58.74,5316800.0,2012,,58.74,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2937.0
686,2012-09-21,59.43,59.72,57.41,57.79,4296400.0,2012,,57.79,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2889.5
687,2012-09-24,56.86,57.84,56.2857,56.39,3380200.0,2012,,56.39,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2819.5
688,2012-09-25,56.75,56.96,53.7,53.8,5979800.0,2012,,53.8,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2690.0
689,2012-09-26,53.99,55.93,53.05,55.13,5232200.0,2012,,55.13,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2756.5
690,2012-09-27,55.86,56.1,54.16,55.55,3050100.0,2012,,55.55,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2777.5
691,2012-09-28,55.04,55.81,54.22,54.44,2276100.0,2012,,54.44,4.053993891541442,2.2272017070767536,19407000,15763000,0.008956360265377942,0.02,2722.0
692,2012-10-01,54.6,56.6,54.34,56.05,4395100.0,2012,,56.05,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,2802.5
693,2012-10-02,56.45,57.29,55.3,56.46,3084200.0,2012,,56.46,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,2823.0
694,2012-10-03,58.39,62.65,58.25,62.58,10866400.0,2012,1.0,62.58,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3129.0
695,2012-10-04,62.73,67.27,62.61,66.67,13088100.0,2012,,66.67,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3333.5
696,2012-10-05,67.06,68.2,65.12,66.56,8452900.0,2012,,66.56,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3328.0
697,2012-10-08,71.395,74.23,70.12,73.52,13182900.0,2012,,73.52,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3675.9999999999995
698,2012-10-09,68.9038,69.48,65.4,65.5281,11735000.0,2012,,65.5281,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3276.4049999999997
699,2012-10-10,65.83,67.93,65.13,65.5,5534700.0,2012,,65.5,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3275.0
700,2012-10-11,66.9,67.0995,65.2301,65.98,3144800.0,2012,,65.98,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3299.0
701,2012-10-12,65.8,66.6,63.76,64.3335,2958600.0,2012,,64.3335,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3216.675
702,2012-10-15,65.15,65.18,63.4,64.76,2963600.0,2012,,64.76,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3238.0
703,2012-10-16,64.9,66.21,63.76,66.05,4186000.0,2012,,66.05,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3302.5
704,2012-10-17,66.01,68.82,65.64,68.52,3780600.0,2012,,68.52,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3425.9999999999995
705,2012-10-18,68.49,69.84,66.95,67.36,3828200.0,2012,,67.36,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3368.0
706,2012-10-19,67.19,67.5,64.26,64.98,3268800.0,2012,,64.98,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3249.0
707,2012-10-22,64.36,69.7292,64.2912,67.88,6525500.0,2012,,67.88,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3393.9999999999995
708,2012-10-23,67.3,69.15,66.06,68.22,9071200.0,2012,-1.0,68.22,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3411.0
709,2012-10-24,57.855,61.0,57.4,60.1177,14294300.0,2012,,60.1177,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3005.8849999999998
710,2012-10-25,60.05,61.665,59.9,61.51,4720900.0,2012,,61.51,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3075.5
711,2012-10-26,61.55,70.24,60.49,69.58,14776200.0,2012,,69.58,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3479.0
712,2012-10-31,66.41,84.95,65.55,79.2394,15329800.0,2012,1.0,79.2394,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3961.9700000000003
713,2012-11-01,77.85,79.69,74.65,77.69,8952800.0,2012,,77.69,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3884.5
714,2012-11-02,77.25,79.85,75.97,76.9,4235800.0,2012,,76.9,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3845.0
715,2012-11-05,74.575,78.94,74.5,78.24,4145200.0,2012,0.0,78.24,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3911.9999999999995
716,2012-11-06,77.06,79.95,75.706,76.37,5586100.0,2012,,76.37,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3818.5
717,2012-11-07,76.43,79.25,76.43,77.68,4442800.0,2012,0.0,77.68,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3884.0000000000005
718,2012-11-08,78.15,80.33,75.79,75.97,4768800.0,2012,,75.97,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3798.5
719,2012-11-09,76.31,78.88,76.11,77.9,3324700.0,2012,,77.9,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3895.0
720,2012-11-12,79.0,80.31,78.01,78.19,2618600.0,2012,,78.19,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3909.5
721,2012-11-13,77.84,80.94,77.34,79.6081,3881500.0,2012,,79.6081,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3980.4049999999997
722,2012-11-14,80.0,81.32,78.75,79.7808,3844400.0,2012,,79.7808,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3989.04
723,2012-11-15,80.11,81.9,79.5,81.4804,2485800.0,2012,,81.4804,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4074.02
724,2012-11-16,81.28,83.096,80.3209,80.9,4594900.0,2012,,80.9,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4045.0
725,2012-11-19,82.01,82.99,80.15,81.3607,3323900.0,2012,,81.3607,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4068.035
726,2012-11-20,81.51,83.7,81.12,82.4,2191500.0,2012,,82.4,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4120.0
727,2012-11-21,82.5,84.56,82.5,83.0,1555700.0,2012,,83.0,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4150.0
728,2012-11-23,83.41,83.75,82.1801,82.95,1199500.0,2012,,82.95,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4147.5
729,2012-11-26,82.6,82.88,80.07,82.06,1926300.0,2012,,82.06,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4103.0
730,2012-11-27,82.03,83.5,81.56,83.08,2217800.0,2012,,83.08,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4154.0
731,2012-11-28,82.75,83.57,81.81,82.23,2070800.0,2012,,82.23,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4111.5
732,2012-11-29,82.39,82.78,80.8,81.38,1639000.0,2012,,81.38,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4068.9999999999995
733,2012-11-30,80.5,81.71,79.33,81.71,2140900.0,2012,0.0,81.71,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4085.4999999999995
734,2012-12-03,81.85,81.9699,75.5,76.0,4171100.0,2012,,76.0,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,3800.0
735,2012-12-04,75.51,88.0,74.5,86.6491,14536800.0,2012,1.0,86.6491,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4332.455
736,2012-12-05,86.6,87.58,82.92,83.37,8479700.0,2012,0.0,83.37,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4168.5
737,2012-12-06,82.2,88.56,81.7,86.17,5443400.0,2012,,86.17,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4308.5
738,2012-12-07,88.27,89.78,85.29,85.98,4968600.0,2012,-1.0,85.98,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4299.0
739,2012-12-10,86.0,87.0,84.5,84.8,2046100.0,2012,,84.8,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4240.0
740,2012-12-11,85.3,87.23,84.4,86.0837,2289800.0,2012,,86.0837,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4304.1849999999995
741,2012-12-12,86.27,93.15,85.94,90.7295,7847000.0,2012,,90.7295,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4536.475
742,2012-12-13,90.85,93.319,89.87,92.56,4123700.0,2012,,92.56,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4628.0
743,2012-12-14,92.67,94.69,92.0,93.3,3958100.0,2012,,93.3,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4665.0
744,2012-12-17,92.97,94.99,92.11,94.7,3094400.0,2012,,94.7,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4735.0
745,2012-12-18,94.97,97.55,94.25,95.6408,4192600.0,2012,,95.6408,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4782.04
746,2012-12-19,96.6,97.8,93.45,93.9785,4382100.0,2012,,93.9785,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4698.925
747,2012-12-20,94.33,94.5,92.65,93.5,2373100.0,2012,,93.5,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4675.0
748,2012-12-21,92.05,92.88,91.11,91.34,4061500.0,2012,,91.34,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4567.0
749,2012-12-24,91.56,91.8468,89.3,90.23,1027600.0,2012,,90.23,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4511.5
750,2012-12-26,89.84,92.896,89.38,90.65,2166700.0,2012,,90.65,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4532.5
751,2012-12-27,90.59,91.44,88.54,90.5,2128300.0,2012,,90.5,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4525.0
752,2012-12-28,89.8,90.55,88.9,89.33,1589000.0,2012,,89.33,4.313365604597958,1.7911226625489274,-2925000,-16808000,0.010706712795044919,0.02,4466.5
753,2012-12-31,89.38,93.5,89.01,92.59,2582700.0,2012,0.0,92.59,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,4629.5
754,2013-01-02,95.21,95.81,90.69,92.01,2775900.0,2013,,92.01,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,4600.5
755,2013-01-03,91.97,97.92,91.5301,96.59,3987500.0,2013,,96.59,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,4829.5
756,2013-01-04,96.54,97.71,95.54,95.98,2537300.0,2013,,95.98,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,4799.0
757,2013-01-07,96.33,101.75,96.12,99.2004,6507200.0,2013,,99.2004,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,4960.02
758,2013-01-08,100.01,100.99,96.8,97.1563,3530700.0,2013,,97.1563,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,4857.815
759,2013-01-09,97.12,97.95,94.55,95.91,2889000.0,2013,,95.91,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,4795.5
760,2013-01-10,96.57,99.92,95.7,98.0,3731100.0,2013,,98.0,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,4900.0
761,2013-01-11,98.18,101.92,98.0,101.29,4264500.0,2013,,101.29,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,5064.5
762,2013-01-14,100.99,104.5,100.56,103.445,3353300.0,2013,,103.445,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,5172.25
763,2013-01-15,103.02,104.356,101.05,101.69,2438300.0,2013,,101.69,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,5084.5
764,2013-01-16,101.82,102.3,96.76,97.48,4002100.0,2013,,97.48,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,4874.0
765,2013-01-17,98.09,98.6,95.75,97.7,2317300.0,2013,,97.7,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,4885.0
766,2013-01-18,100.3801,101.94,98.6772,99.17,5142800.0,2013,,99.17,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,4958.5
767,2013-01-22,99.65,99.65,96.59,97.81,3253300.0,2013,,97.81,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,4890.5
768,2013-01-23,97.13,103.83,97.02,103.26,10605000.0,2013,1.0,103.26,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,5163.0
769,2013-01-24,143.99,149.17,139.62,146.86,16972200.0,2013,0.0,146.86,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,7343.000000000001
770,2013-01-25,145.67,172.68,145.608,169.56,27349400.0,2013,,169.56,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,8478.0
771,2013-01-28,172.51,177.25,160.79,162.11,15586400.0,2013,,162.11,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,8105.500000000001
772,2013-01-29,158.13,169.88,156.63,169.12,8506000.0,2013,,169.12,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,8456.0
773,2013-01-30,173.49,175.4999,162.66,167.7,6866100.0,2013,,167.7,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,8385.0
774,2013-01-31,167.105,169.0,160.32,165.24,5085900.0,2013,0.0,165.24,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,8262.0
775,2013-02-01,170.0,173.0,163.88,164.8,7194000.0,2013,,164.8,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,8240.0
776,2013-02-04,162.78,175.13,162.78,174.74,7281300.0,2013,,174.74,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,8737.0
777,2013-02-05,172.38,177.89,171.0,174.387,8150900.0,2013,,174.387,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,8719.35
778,2013-02-06,175.0,185.355,174.55,184.41,9598700.0,2013,,184.41,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9220.5
779,2013-02-07,185.75,188.8795,178.54,181.962,7583800.0,2013,,181.962,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9098.099999999999
780,2013-02-08,181.745,183.9599,180.01,180.97,3665400.0,2013,0.0,180.97,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9048.5
781,2013-02-11,178.98,182.05,174.8,177.89,4189300.0,2013,,177.89,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,8894.5
782,2013-02-12,180.66,183.56,175.71,177.95,4914200.0,2013,,177.95,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,8897.5
783,2013-02-13,180.9,186.4,179.66,186.269,5847000.0,2013,,186.269,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9313.45
784,2013-02-14,187.29,189.8499,184.691,187.4,4568500.0,2013,,187.4,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9370.0
785,2013-02-15,188.57,190.0,186.26,189.512,3807500.0,2013,,189.512,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9475.6
786,2013-02-19,191.0,197.17,190.1502,196.45,4876900.0,2013,,196.45,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9822.5
787,2013-02-20,197.58,197.62,186.5,187.12,4999500.0,2013,,187.12,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9356.0
788,2013-02-21,186.0,192.2,182.5,187.15,5270600.0,2013,,187.15,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9357.5
789,2013-02-22,183.72,183.79,178.4301,179.86,5567300.0,2013,,179.86,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,8993.0
790,2013-02-25,180.99,187.1,175.45,179.32,7452100.0,2013,,179.32,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,8966.0
791,2013-02-26,180.6,185.22,175.6,184.09,4840300.0,2013,,184.09,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9204.5
792,2013-02-27,183.58,186.0,180.561,184.32,3232400.0,2013,,184.32,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9216.0
793,2013-02-28,183.81,192.131,183.51,188.08,4899100.0,2013,,188.08,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9404.0
794,2013-03-01,187.11,190.34,186.21,189.37,3064500.0,2013,,189.37,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9468.5
795,2013-03-04,188.68,190.08,176.6601,181.21,6832000.0,2013,,181.21,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9060.5
796,2013-03-05,184.67,185.31,178.08,181.73,4618100.0,2013,,181.73,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9086.5
797,2013-03-06,182.15,184.96,179.5801,182.94,2490800.0,2013,,182.94,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9147.0
798,2013-03-07,180.0,182.5,176.16,181.56,4099400.0,2013,,181.56,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9078.0
799,2013-03-08,182.45,185.85,180.71,184.7,3359000.0,2013,,184.7,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9235.0
800,2013-03-11,184.0,184.5199,179.01,180.45,3002200.0,2013,,180.45,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9022.5
801,2013-03-12,179.36,184.1699,179.25,182.11,3021700.0,2013,,182.11,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9105.5
802,2013-03-13,187.4,195.19,186.75,192.36,7699800.0,2013,,192.36,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9618.0
803,2013-03-14,192.69,192.69,187.07,188.37,4064400.0,2013,,188.37,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9418.5
804,2013-03-15,189.25,189.9899,184.55,184.85,2952500.0,2013,,184.85,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9242.5
805,2013-03-18,181.38,186.77,180.552,185.59,2581900.0,2013,,185.59,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9279.5
806,2013-03-19,186.0,186.75,179.25,181.37,2839100.0,2013,,181.37,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9068.5
807,2013-03-20,182.62,183.8499,180.43,183.05,1590300.0,2013,,183.05,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9152.5
808,2013-03-21,182.3,187.4,181.97,181.99,2686300.0,2013,,181.99,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9099.5
809,2013-03-22,183.1,183.86,179.5,181.3,2027000.0,2013,,181.3,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9065.0
810,2013-03-25,182.43,184.84,179.77,180.79,2146400.0,2013,,180.79,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9039.5
811,2013-03-26,184.0,192.64,183.6,190.61,6688200.0,2013,,190.61,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9530.5
812,2013-03-27,189.64,197.06,188.33,190.24,5782200.0,2013,,190.24,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9512.0
813,2013-03-28,190.75,192.9,188.6,189.28,2798300.0,2013,,189.28,4.328365604768805,4.436027838146295,-14005000,-33169000,0.010604654660501991,0.02,9464.0
814,2013-04-01,190.95,191.5,181.47,182.43,3278200.0,2013,,182.43,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4560.75
815,2013-04-02,183.9,185.1799,176.1,176.69,4611500.0,2013,,176.69,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4417.25
816,2013-04-03,177.055,178.33,164.26,169.74,10765400.0,2013,,169.74,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4243.5
817,2013-04-04,167.37,170.128,163.81,166.69,4922900.0,2013,,166.69,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4167.25
818,2013-04-05,163.52,170.5,162.53,164.66,4644700.0,2013,,164.66,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4116.5
819,2013-04-08,165.83,166.3,159.0,163.06,4535000.0,2013,,163.06,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4076.5
820,2013-04-09,163.49,171.37,162.05,169.36,4863700.0,2013,,169.36,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4234.0
821,2013-04-10,168.0,169.45,164.91,166.07,4244200.0,2013,,166.07,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4151.75
822,2013-04-11,168.83,173.4,168.82,173.01,4722300.0,2013,,173.01,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4325.25
823,2013-04-12,176.99,177.64,171.201,173.2,5399700.0,2013,,173.2,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4330.0
824,2013-04-15,175.56,182.3498,174.8,176.5,6647000.0,2013,,176.5,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4412.5
825,2013-04-16,174.97,177.73,172.27,175.85,4244500.0,2013,,175.85,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4396.25
826,2013-04-17,174.34,177.39,168.27,169.36,3935100.0,2013,,169.36,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4234.0
827,2013-04-18,171.0,171.9,161.8,163.82,3303000.0,2013,,163.82,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4095.4999999999995
828,2013-04-19,165.5,169.17,163.0301,163.37,2880500.0,2013,,163.37,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4084.25
829,2013-04-22,165.72,176.5,165.72,174.37,12124300.0,2013,0.0,174.37,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,4359.25
830,2013-04-23,215.57,219.38,209.51,216.99,16408700.0,2013,,216.99,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,5424.75
831,2013-04-24,217.6,224.3,213.22,216.72,6699800.0,2013,,216.72,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,5418.0
832,2013-04-25,216.98,218.79,213.27,213.75,4182000.0,2013,,213.75,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,5343.75
833,2013-04-26,217.0,217.13,212.52,215.55,3112900.0,2013,,215.55,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,5388.75
834,2013-04-29,216.61,217.73,212.01,215.013,2969600.0,2013,,215.013,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,5375.325
835,2013-04-30,214.6,219.75,214.24,216.07,3581600.0,2013,,216.07,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,5401.75
836,2013-05-01,215.92,217.389,211.65,212.91,2622800.0,2013,,212.91,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,5322.75
837,2013-05-02,213.24,215.45,210.19,214.49,2618400.0,2013,,214.49,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,5362.25
838,2013-05-03,215.78,218.23,212.7,213.45,2204500.0,2013,,213.45,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,5336.25
839,2013-05-06,209.63,212.45,204.02,210.69,4533000.0,2013,,210.69,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,5267.25
840,2013-05-07,208.78,210.52,205.6,206.25,2439900.0,2013,,206.25,4.367433901778652,8.328264068664115,-12250000,-24453000,0.0033078326376920703,0.04,5156.25
